seq_num,timestamp,Tgen,latitude,longitude,heading,velocity,size,flag_speed,flag_heading,flag_distance,flag_timeout
108,1635151930771963,499.989,44.626896,10.947924,136.6,9.94,300,0,0,1,0
109,1635151931171966,400.003,44.626868,10.94796,136.6,10.32,300,0,0,1,0
110,1635151931571969,400.003,44.626841,10.947997,136.3,10.61,300,0,0,1,0
111,1635151931971959,399.99,44.626812,10.948034,137.2,10.74,300,0,0,1,0
112,1635151932372017,400.058,44.626785,10.948071,136.8,10.78,300,0,0,1,0
113,1635151932771968,399.951,44.626756,10.948109,136.5,10.87,300,0,0,1,0
114,1635151933171962,399.994,44.626728,10.948146,136.6,10.96,300,0,0,1,0
115,1635151933572088,400.126,44.626699,10.948184,136.4,10.98,300,0,0,1,0
116,1635151933971962,399.874,44.62667,10.948222,136.4,10.96,300,0,0,1,0
117,1635151934371962,400.0,44.626642,10.948259,136.8,10.96,300,0,0,1,0
118,1635151934771972,400.01,44.626613,10.948298,136.6,10.95,300,0,0,1,0
119,1635151935171969,399.997,44.626585,10.948335,137.1,11.0,300,0,0,1,0
120,1635151935571971,400.002,44.626556,10.948374,136.6,11.07,300,0,0,1,0
121,1635151935971968,399.997,44.626527,10.948413,136.3,11.18,300,0,0,1,0
122,1635151936371975,400.007,44.626498,10.948451,136.1,11.25,300,0,0,1,0
123,1635151936771976,400.001,44.626468,10.948491,136.5,11.37,300,0,0,1,0
124,1635151937172011,400.035,44.626439,10.94853,136.3,11.42,300,0,0,1,0
125,1635151937571979,399.968,44.626408,10.948571,136.9,11.69,300,0,0,1,0
126,1635151937971974,399.995,44.626377,10.948612,136.5,11.86,300,0,0,1,0
127,1635151938371973,399.999,44.626346,10.948652,137.2,11.79,300,0,0,1,0
128,1635151938771971,399.998,44.626314,10.948692,137.7,11.98,300,0,0,1,0
129,1635151939171976,400.005,44.626284,10.948733,137.9,11.91,300,0,0,1,0
130,1635151939571974,399.998,44.626251,10.948773,138.0,12.04,300,0,0,1,0
131,1635151939971960,399.986,44.626218,10.948814,138.5,12.13,300,0,0,1,0
132,1635151940372093,400.133,44.626187,10.948855,137.8,12.2,300,0,0,1,0
133,1635151940771972,399.879,44.626153,10.948897,138.2,12.35,300,0,0,1,0
134,1635151941171972,400.0,44.626119,10.948938,138.1,12.49,300,0,0,1,0
135,1635151941572059,400.087,44.626085,10.94898,139.1,12.68,300,0,0,1,0
136,1635151941971971,399.912,44.626051,10.949022,138.9,12.68,300,0,0,1,0
137,1635151942371966,399.995,44.626016,10.949064,138.6,12.83,300,0,0,1,0
138,1635151942771971,400.005,44.625981,10.949106,139.0,12.92,300,0,0,1,0
139,1635151943171969,399.998,44.625947,10.94915,138.1,12.93,300,0,0,1,0
140,1635151943571973,400.004,44.625913,10.949193,138.2,12.87,300,0,0,1,0
141,1635151943971973,400.0,44.625879,10.949236,137.6,12.76,300,0,0,1,0
142,1635151944371971,399.998,44.625845,10.949279,137.5,12.64,300,0,0,1,0
143,1635151944771972,400.001,44.625813,10.949322,137.0,12.38,300,0,0,1,0
144,1635151945171939,399.967,44.62578,10.949363,137.5,12.23,300,0,0,1,0
145,1635151945571960,400.021,44.625749,10.949404,136.8,11.88,300,0,0,1,0
146,1635151945971958,399.998,44.625718,10.949444,136.7,11.75,300,0,0,1,0
147,1635151946371972,400.014,44.625687,10.949484,137.2,11.56,300,0,0,1,0
148,1635151946771974,400.002,44.625657,10.949523,136.9,11.27,300,0,0,1,0
149,1635151947172044,400.07,44.625629,10.949563,134.9,11.3,300,0,0,1,0
150,1635151947571934,399.89,44.625601,10.949602,134.2,10.85,300,0,0,1,0
151,1635151947971971,400.037,44.625575,10.949642,132.5,10.7,300,0,0,1,0
152,1635151948372021,400.05,44.62555,10.949683,130.0,10.66,300,0,0,1,0
153,1635151948771968,399.947,44.625526,10.949727,127.2,10.71,300,0,0,1,0
154,1635151949171972,400.004,44.625504,10.94977,124.9,10.69,300,0,0,1,0
155,1635151949571974,400.002,44.625483,10.949816,122.7,10.67,300,0,0,1,0
156,1635151949971972,399.998,44.625462,10.949859,122.4,10.38,300,0,0,1,0
157,1635151950371971,399.999,44.625442,10.949902,123.0,10.22,300,0,0,1,0
158,1635151950771973,400.002,44.62542,10.949944,126.0,10.09,300,0,0,1,0
159,1635151951171986,400.013,44.625397,10.949982,131.0,10.05,300,0,1,1,0
160,1635151951571956,399.97,44.62537,10.950016,137.0,9.93,300,0,1,0,0
161,1635151951871985,300.029,44.625349,10.950039,142.5,9.95,300,0,1,0,0
162,1635151952271971,399.986,44.625319,10.950065,149.6,9.97,300,0,1,0,0
163,1635151952471970,199.999,44.625302,10.950076,153.6,10.05,300,0,1,0,0
164,1635151952771960,299.99,44.625277,10.95009,158.1,10.06,300,0,1,0,0
165,1635151953071929,299.969,44.625251,10.950101,163.9,10.12,300,0,1,0,0
166,1635151953371961,300.032,44.625225,10.950109,168.9,10.14,300,0,1,0,0
167,1635151953671973,300.012,44.625197,10.950113,174.2,10.23,300,0,1,0,0
168,1635151953971956,299.983,44.62517,10.950114,179.0,10.27,300,0,1,0,0
169,1635151954371972,400.016,44.625133,10.950111,185.6,10.36,300,0,1,1,0
170,1635151954671956,299.984,44.625105,10.950104,190.6,10.65,300,0,1,0,0
171,1635151955071931,399.975,44.625067,10.95009,195.4,10.95,300,0,1,1,0
172,1635151955371959,300.028,44.625039,10.950077,200.0,11.2,300,0,1,0,0
173,1635151955772033,400.074,44.625002,10.950055,204.9,11.46,300,0,1,1,0
174,1635151956071927,299.894,44.624974,10.950033,209.1,11.77,300,0,1,0,0
175,1635151956371969,300.042,44.624947,10.950009,213.1,12.03,300,0,1,0,0
176,1635151956671959,299.99,44.624921,10.949981,217.5,12.27,300,0,1,0,0
177,1635151957071926,399.967,44.624887,10.949939,222.8,12.73,300,0,1,1,0
178,1635151957371959,300.033,44.624864,10.949903,227.6,12.94,300,0,1,0,0
179,1635151957671974,300.015,44.624841,10.949864,231.6,13.34,300,0,1,0,0
180,1635151957971967,299.993,44.62482,10.949823,234.0,13.6,300,0,0,1,0
181,1635151958272022,300.055,44.624797,10.949781,235.0,13.93,300,0,0,1,0
182,1635151958571971,299.949,44.624775,10.949738,235.6,14.24,300,0,0,1,0
183,1635151958871984,300.013,44.624752,10.949693,235.6,14.65,300,0,0,1,0
184,1635151959171965,299.981,44.624728,10.949647,235.1,14.99,300,0,0,1,0
185,1635151959371969,200.004,44.624712,10.949614,235.4,15.56,300,1,0,0,0
186,1635151959671962,299.993,44.624687,10.949565,235.2,15.9,300,0,0,1,0
187,1635151959971980,300.018,44.624663,10.949517,235.2,15.8,300,0,0,1,0
188,1635151960271975,299.995,44.624638,10.949468,235.1,15.94,300,0,0,1,0
189,1635151960571977,300.002,44.624614,10.949418,235.5,16.08,300,0,0,1,0
190,1635151960871974,299.997,44.624588,10.949367,235.0,16.44,300,0,0,1,0
191,1635151961171973,299.999,44.624563,10.949316,235.3,16.57,300,0,0,1,0
192,1635151961471958,299.985,44.624536,10.949263,235.3,16.99,300,0,0,1,0
193,1635151961771973,300.015,44.62451,10.949209,235.7,17.34,300,0,0,1,0
194,1635151962071924,299.951,44.624483,10.949154,235.3,17.62,300,0,0,1,0
195,1635151962371976,300.052,44.624454,10.949098,235.1,18.13,300,1,0,1,0
196,1635151962671976,300.0,44.624426,10.949041,234.8,18.37,300,0,0,1,0
197,1635151962971968,299.992,44.624397,10.948983,234.8,18.78,300,0,0,1,0
198,1635151963271972,300.004,44.624368,10.948924,235.2,19.12,300,0,0,1,0
199,1635151963571969,299.997,44.624337,10.948865,234.5,19.46,300,0,0,1,0
200,1635151963872127,300.158,44.624306,10.948804,234.1,19.79,300,0,0,1,0
201,1635151964171974,299.847,44.624274,10.948744,233.5,19.84,300,0,0,1,0
202,1635151964371978,200.004,44.624252,10.948703,233.1,20.14,300,0,0,1,0
203,1635151964571982,200.004,44.62423,10.948663,232.5,20.16,300,0,0,1,0
204,1635151964771970,199.988,44.624207,10.948624,231.6,20.25,300,0,0,1,0
205,1635151964971965,199.995,44.624184,10.948585,230.8,20.25,300,0,0,1,0
206,1635151965171979,200.014,44.62416,10.948546,230.1,20.15,300,0,0,1,0
207,1635151965371971,199.992,44.624136,10.948508,229.1,20.24,300,0,0,1,0
208,1635151965571931,199.96,44.624112,10.948469,228.3,20.32,300,0,0,1,0
209,1635151965871974,300.043,44.624074,10.948414,226.6,20.37,300,0,0,1,0
210,1635151966071926,199.952,44.624049,10.948377,226.3,20.38,300,0,0,1,0
211,1635151966271974,200.048,44.624023,10.948341,225.0,20.42,300,0,0,1,0
212,1635151966471977,200.003,44.623997,10.948305,224.3,20.47,300,0,0,1,0
213,1635151966671984,200.007,44.62397,10.948269,224.0,20.68,300,0,0,1,0
214,1635151966871967,199.983,44.623943,10.948232,223.7,20.69,300,0,0,1,0
215,1635151967071970,200.003,44.623916,10.948196,223.5,20.81,300,0,0,1,0
216,1635151967271979,200.009,44.623889,10.94816,223.4,20.96,300,0,0,1,0
217,1635151967471959,199.98,44.623861,10.948123,223.3,21.09,300,0,0,1,0
218,1635151967671978,200.019,44.623834,10.948086,223.2,21.19,300,0,0,1,0
219,1635151967871972,199.994,44.623806,10.94805,222.9,21.18,300,0,0,1,0
220,1635151968072149,200.177,44.623778,10.948013,222.7,21.18,300,0,0,1,0
221,1635151968271977,199.828,44.62375,10.947977,223.3,21.05,300,0,0,1,0
222,1635151968471974,199.997,44.623723,10.947941,223.4,20.94,300,0,0,1,0
223,1635151968671975,200.001,44.623695,10.947905,223.0,20.99,300,0,0,1,0
224,1635151968871959,199.984,44.623668,10.947869,223.1,20.99,300,0,0,1,0
225,1635151969071929,199.97,44.623641,10.947833,223.0,20.99,300,0,0,1,0
226,1635151969271977,200.048,44.623613,10.947796,223.2,20.96,300,0,0,1,0
227,1635151969471987,200.01,44.623585,10.947759,223.3,21.07,300,0,0,1,0
228,1635151969671976,199.989,44.623558,10.947723,223.2,21.09,300,0,0,1,0
229,1635151969871971,199.995,44.623529,10.947686,223.2,21.34,300,0,0,1,0
230,1635151970071936,199.965,44.623501,10.947649,222.9,21.49,300,0,0,1,0
231,1635151970271963,200.027,44.623472,10.947611,223.1,21.76,300,0,0,1,0
232,1635151970471979,200.016,44.623443,10.947574,223.0,21.87,300,0,0,1,0
233,1635151970672007,200.028,44.623413,10.947537,222.3,22.01,300,0,0,1,0
234,1635151970871973,199.966,44.623384,10.947499,222.4,22.16,300,0,0,1,0
235,1635151971071926,199.953,44.623354,10.947461,221.8,22.31,300,0,0,1,0
236,1635151971272067,200.141,44.623324,10.947423,222.1,22.53,300,0,0,1,0
237,1635151971471970,199.903,44.623293,10.947385,221.9,22.65,300,0,0,1,0
238,1635151971671962,199.992,44.623263,10.947347,221.7,22.72,300,0,0,1,0
239,1635151971872005,200.043,44.623232,10.947309,221.5,22.86,300,0,0,1,0
240,1635151972071926,199.921,44.623201,10.947271,221.2,22.87,300,0,0,1,0
241,1635151972271975,200.049,44.623169,10.947234,220.5,22.91,300,0,0,1,0
242,1635151972471971,199.996,44.623138,10.947196,220.5,22.95,300,0,0,1,0
243,1635151972671986,200.015,44.623107,10.947159,220.1,23.09,300,0,0,1,0
244,1635151972871978,199.992,44.623075,10.947122,219.8,23.04,300,0,0,1,0
245,1635151973071928,199.95,44.623043,10.947085,219.4,23.06,300,0,0,1,0
246,1635151973271971,200.043,44.623011,10.947048,219.6,23.11,300,0,0,1,0
247,1635151973471976,200.005,44.622978,10.94701,219.7,23.23,300,0,0,1,0
248,1635151973671972,199.996,44.622946,10.946973,219.3,23.31,300,0,0,1,0
249,1635151973871970,199.998,44.622913,10.946936,219.1,23.44,300,0,0,1,0
250,1635151974071941,199.971,44.62288,10.946899,219.1,23.45,300,0,0,1,0
251,1635151974271975,200.034,44.622847,10.946861,219.0,23.48,300,0,0,1,0
252,1635151974471959,199.984,44.622815,10.946824,218.9,23.48,300,0,0,1,0
253,1635151974671982,200.023,44.622782,10.946787,218.8,23.49,300,0,0,1,0
254,1635151974871962,199.98,44.622749,10.94675,218.7,23.44,300,0,0,1,0
255,1635151975071927,199.965,44.622716,10.946713,218.7,23.43,300,0,0,1,0
256,1635151975271959,200.032,44.622683,10.946677,218.6,23.31,300,0,0,1,0
257,1635151975471987,200.028,44.62265,10.94664,218.3,23.3,300,0,0,1,0
258,1635151975671957,199.97,44.622618,10.946604,218.4,23.17,300,0,0,1,0
259,1635151975871963,200.006,44.622585,10.946568,218.5,23.2,300,0,0,1,0
260,1635151976071930,199.967,44.622552,10.946532,217.9,23.02,300,0,0,1,0
261,1635151976272126,200.196,44.62252,10.946497,218.1,22.99,300,0,0,1,0
262,1635151976471971,199.845,44.622488,10.94646,218.6,22.89,300,0,0,1,0
263,1635151976671968,199.997,44.622456,10.946424,218.6,22.83,300,0,0,1,0
264,1635151976871985,200.017,44.622424,10.946388,218.8,22.79,300,0,0,1,0
265,1635151977071928,199.943,44.622392,10.946353,218.3,22.54,300,0,0,1,0
266,1635151977271962,200.034,44.62236,10.946317,218.6,22.55,300,0,0,1,0
267,1635151977472081,200.119,44.622329,10.946282,218.7,22.43,300,0,0,1,0
268,1635151977671961,199.88,44.622297,10.946247,218.2,22.45,300,0,0,1,0
269,1635151977871969,200.008,44.622266,10.946213,218.1,22.28,300,0,0,1,0
270,1635151978071929,199.96,44.622235,10.946177,218.7,22.27,300,0,0,1,0
271,1635151978271970,200.041,44.622203,10.946142,218.9,22.26,300,0,0,1,0
272,1635151978471967,199.997,44.622172,10.946107,218.3,22.27,300,0,0,1,0
273,1635151978672042,200.075,44.62214,10.946072,218.4,22.25,300,0,0,1,0
274,1635151978871956,199.914,44.622109,10.946038,218.3,22.22,300,0,0,1,0
275,1635151979071928,199.972,44.622077,10.946003,217.7,22.21,300,0,0,1,0
276,1635151979271970,200.042,44.622045,10.945969,217.4,22.27,300,0,0,1,0
277,1635151979471960,199.99,44.622013,10.945936,216.7,22.32,300,0,0,1,0
278,1635151979671974,200.014,44.62198,10.945902,216.9,22.31,300,0,0,1,0
279,1635151979871969,199.995,44.621948,10.945869,216.5,22.44,300,0,0,1,0
280,1635151980071968,199.999,44.621915,10.945835,216.2,22.43,300,0,0,1,0
281,1635151980271969,200.001,44.621882,10.945802,215.9,22.47,300,0,0,1,0
282,1635151980472006,200.037,44.62185,10.945769,215.9,22.47,300,0,0,1,0
283,1635151980672090,200.084,44.621817,10.945736,215.5,22.58,300,0,0,1,0
284,1635151980871960,199.87,44.621784,10.945702,216.2,22.55,300,0,0,1,0
285,1635151981071971,200.011,44.621751,10.945669,215.7,22.54,300,0,0,1,0
286,1635151981271970,199.999,44.621718,10.945636,215.7,22.59,300,0,0,1,0
287,1635151981471968,199.998,44.621685,10.945602,215.7,22.63,300,0,0,1,0
288,1635151981671973,200.005,44.621652,10.945569,215.8,22.67,300,0,0,1,0
289,1635151981871957,199.984,44.621619,10.945536,215.5,22.56,300,0,0,1,0
290,1635151982071931,199.974,44.621586,10.945503,215.4,22.53,300,0,0,1,0
291,1635151982271968,200.037,44.621553,10.94547,215.6,22.56,300,0,0,1,0
292,1635151982471990,200.022,44.621521,10.945437,215.8,22.5,300,0,0,1,0
293,1635151982671971,199.981,44.621488,10.945404,215.7,22.45,300,0,0,1,0
294,1635151982872125,200.154,44.621455,10.94537,216.1,22.48,300,0,0,1,0
295,1635151983071969,199.844,44.621423,10.945337,215.9,22.38,300,0,0,1,0
296,1635151983271961,199.992,44.62139,10.945303,216.2,22.43,300,0,0,1,0
297,1635151983471972,200.011,44.621357,10.94527,216.1,22.31,300,0,0,1,0
298,1635151983671957,199.985,44.621325,10.945237,216.0,22.35,300,0,0,1,0
299,1635151983871971,200.014,44.621292,10.945204,215.7,22.27,300,0,0,1,0
300,1635151984071932,199.961,44.621259,10.945171,215.8,22.34,300,0,0,1,0
301,1635151984271979,200.047,44.621226,10.945139,215.0,22.33,300,0,0,1,0
302,1635151984471975,199.996,44.621194,10.945107,215.1,22.29,300,0,0,1,0
303,1635151984671963,199.988,44.621161,10.945074,215.3,22.24,300,0,0,1,0
304,1635151984872126,200.163,44.621128,10.945042,215.3,22.25,300,0,0,1,0
305,1635151985071927,199.801,44.621095,10.945009,215.1,22.27,300,0,0,1,0
306,1635151985271971,200.044,44.621062,10.944977,215.2,22.34,300,0,0,1,0
307,1635151985471992,200.021,44.62103,10.944945,214.7,22.29,300,0,0,1,0
308,1635151985671972,199.98,44.620996,10.944913,214.4,22.32,300,0,0,1,0
309,1635151985871972,200.0,44.620963,10.94488,215.0,22.35,300,0,0,1,0
310,1635151986072088,200.116,44.62093,10.944848,214.7,22.45,300,0,0,1,0
311,1635151986271979,199.891,44.620897,10.944816,215.0,22.5,300,0,0,1,0
312,1635151986471962,199.983,44.620863,10.944783,214.6,22.55,300,0,0,1,0
313,1635151986672051,200.089,44.62083,10.944751,214.3,22.62,300,0,0,1,0
314,1635151986871959,199.908,44.620796,10.944719,214.2,22.65,300,0,0,1,0
315,1635151987071964,200.005,44.620762,10.944687,214.1,22.75,300,0,0,1,0
316,1635151987271972,200.008,44.620728,10.944654,214.2,22.87,300,0,0,1,0
317,1635151987471966,199.994,44.620694,10.944622,214.2,22.87,300,0,0,1,0
318,1635151987671973,200.007,44.620659,10.94459,213.9,22.96,300,0,0,1,0
319,1635151987871971,199.998,44.620625,10.944557,214.3,23.11,300,0,0,1,0
320,1635151988071979,200.008,44.620591,10.944524,214.1,23.03,300,0,0,1,0
321,1635151988271966,199.987,44.620556,10.944492,214.3,23.13,300,0,0,1,0
322,1635151988471972,200.006,44.620522,10.944459,214.6,23.02,300,0,0,1,0
323,1635151988671973,200.001,44.620489,10.944426,214.6,22.95,300,0,0,1,0
324,1635151988871966,199.993,44.620454,10.944392,214.9,23.08,300,0,0,1,0
325,1635151989071976,200.01,44.620421,10.94436,214.4,22.89,300,0,0,1,0
326,1635151989271957,199.981,44.620387,10.944327,215.2,22.9,300,0,0,1,0
327,1635151989471973,200.016,44.620353,10.944293,215.2,23.06,300,0,0,1,0
328,1635151989671969,199.996,44.620319,10.944259,215.4,23.19,300,0,0,1,0
329,1635151989871973,200.004,44.620285,10.944226,215.1,23.18,300,0,0,1,0
330,1635151990071936,199.963,44.62025,10.944191,215.5,23.4,300,0,0,1,0
331,1635151990272182,200.246,44.620216,10.944157,215.1,23.52,300,0,0,1,0
332,1635151990471980,199.798,44.620181,10.944122,215.6,23.51,300,0,0,1,0
333,1635151990671962,199.982,44.620146,10.944088,215.4,23.69,300,0,0,1,0
334,1635151990871972,200.01,44.620112,10.944052,215.7,23.82,300,0,0,1,0
335,1635151991071931,199.959,44.620077,10.944017,215.9,23.86,300,0,0,1,0
