v2x_family_id,equipment_id,seq_num,timestamp,fix_mode,latitude,longitude,altitude,qty_SV_used,SemiMajorAxisAccuracy,heading,velocity,time_confidence,time_uncertainty,position_confidence,dd,dd
81,233,134,1634823771417794,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,135,1634823771467814,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,136,1634823771517816,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,137,1634823771567824,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,138,1634823771617863,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,139,1634823771667785,3,44.628367,10.948502,72.543030,25,3.028863, ,0.000000, , , ,  0%,
81,233,140,1634823771717789,3,44.628367,10.948502,72.542969,25,3.028863, ,0.000000, , , ,  0%,
81,233,141,1634823771768187,3,44.628367,10.948502,72.542969,25,3.028863, ,0.000000, , , ,  0%,
81,233,142,1634823771817816,3,44.628367,10.948502,72.542969,25,3.028863, ,0.000000, , , ,  0%,
81,233,143,1634823771867821,3,44.628367,10.948502,72.542969,25,3.028863, ,0.000000, , , ,  0%,
81,233,144,1634823771917925,3,44.628367,10.948502,72.542969,25,3.028858, ,0.000000, , , ,  0%,
81,233,145,1634823771967804,3,44.628367,10.948502,72.542969,25,3.028858, ,0.000000, , , ,  0%,
81,233,146,1634823772017764,3,44.628367,10.948502,72.542969,25,3.028863, ,0.000000, , , ,  0%,
81,233,147,1634823772067750,3,44.628367,10.948502,72.542969,25,3.028863, ,0.000000, , , ,  0%,
81,233,148,1634823772117818,3,44.628367,10.948502,72.543701,25,3.028863, ,0.000000, , , ,  0%,
81,233,149,1634823772167806,3,44.628367,10.948502,72.543701,25,3.028863, ,0.000000, , , ,  0%,
81,233,150,1634823772217790,3,44.628367,10.948502,72.543701,25,3.028863, ,0.000000, , , ,  0%,
81,233,151,1634823772267814,3,44.628367,10.948502,72.543701,25,3.028863, ,0.000000, , , ,  0%,
81,233,152,1634823772317787,3,44.628367,10.948502,72.543701,25,3.028858, ,0.000000, , , ,  1%,
81,233,153,1634823772367791,3,44.628367,10.948502,72.543701,25,3.028858, ,0.000000, , , ,  1%,
81,233,154,1634823772417814,3,44.628367,10.948502,72.543701,25,3.028863, ,0.000000, , , ,  0%,
81,233,155,1634823772467804,3,44.628367,10.948502,72.543701,25,3.028863, ,0.000000, , , ,  0%,
81,233,156,1634823772517789,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,157,1634823772567817,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,158,1634823772617808,3,44.628367,10.948502,72.543701,24,3.028868, ,0.000000, , , ,  0%,
81,233,159,1634823772667798,3,44.628367,10.948502,72.543701,24,3.028868, ,0.000000, , , ,  0%,
81,233,160,1634823772717818,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,161,1634823772767789,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,162,1634823772817791,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,163,1634823772868003,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,164,1634823772917830,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,165,1634823772967820,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,166,1634823773017759,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,167,1634823773067763,3,44.628367,10.948502,72.543701,24,3.028863, ,0.000000, , , ,  0%,
81,233,168,1634823773117792,3,44.628367,10.948504,72.662295,24,3.028940,30.799999,0.210000, , , ,  0%,
81,233,169,1634823773167974,3,44.628367,10.948504,72.662295,24,3.028940,30.799999,0.210000, , , ,  0%,
81,233,170,1634823773217815,3,44.628368,10.948504,72.676814,23,3.028933,48.099998,0.290000, , , ,  0%,
81,233,171,1634823773267826,3,44.628368,10.948504,72.676814,23,3.028933,48.099998,0.290000, , , ,  0%,
81,233,172,1634823773317813,3,44.628368,10.948504,72.660474,23,3.028933,48.500000,0.300000, , , ,  0%,
81,233,173,1634823773367795,3,44.628368,10.948504,72.660474,23,3.028933,48.500000,0.300000, , , ,  0%,
81,233,174,1634823773417788,3,44.628368,10.948505,72.649030,24,3.028949,40.599998,0.350000, , , ,  0%,
81,233,175,1634823773467797,3,44.628368,10.948505,72.649030,24,3.028949,40.599998,0.350000, , , ,  0%,
81,233,176,1634823773517818,3,44.628368,10.948505,72.647636,23,3.028938,48.900002,0.460000, , , ,  0%,
81,233,177,1634823773567821,3,44.628368,10.948505,72.647636,23,3.028938,48.900002,0.460000, , , ,  0%,
81,233,178,1634823773617792,3,44.628369,10.948506,72.652596,23,3.028950,51.700001,0.570000, , , ,  0%,
81,233,179,1634823773667816,3,44.628369,10.948506,72.652596,23,3.028950,51.700001,0.570000, , , ,  0%,
81,233,180,1634823773717787,3,44.628369,10.948507,72.654074,21,3.029004,52.299999,0.590000, , , ,  0%,
81,233,181,1634823773767787,3,44.628369,10.948507,72.654074,21,3.029004,52.299999,0.590000, , , ,  0%,
81,233,182,1634823773817816,3,44.628370,10.948508,72.634466,23,3.028953,50.299999,0.690000, , , ,  0%,
81,233,183,1634823773867810,3,44.628370,10.948508,72.634466,23,3.028953,50.299999,0.690000, , , ,  0%,
81,233,184,1634823773917796,3,44.628370,10.948509,72.664609,21,3.028939,58.000000,0.770000, , , ,  0%,
81,233,185,1634823773967789,3,44.628370,10.948509,72.664609,21,3.028939,58.000000,0.770000, , , ,  0%,
81,233,186,1634823774017782,3,44.628371,10.948510,72.660750,22,3.028955,55.500000,0.820000, , , ,  0%,
81,233,187,1634823774067762,3,44.628371,10.948510,72.660750,22,3.028955,55.500000,0.820000, , , ,  0%,
81,233,188,1634823774117876,3,44.628372,10.948511,72.972545,24,2.000364,50.299999,0.920000, , , ,  1%,
